1,2,3,4,5,6,7,8,9,10,11
256,291,664,777,632,71,615,513,26,343,795
856,53,753,680,673,726,744,561,399,887,663
804,38,746,622,380,625,282,9,480,906,80
77,130,970,139,56,865,527,522,265,766,647
889,168,320,339,307,254,196,574,964,210,71
652,254,266,179,571,712,193,606,666,182,313
319,242,275,284,871,367,713,106,205,557,80
704,802,646,193,601,864,758,76,506,785,258
555,683,234,431,645,275,866,823,951,196,509
806,476,613,822,338,536,452,811,243,498,223
504,954,935,123,325,149,130,886,427,820,519
545,904,24,135,257,41,25,156,955,647,60
600,581,268,985,275,890,34,267,57,345,11
330,24,274,725,768,711,253,513,603,419,5
244,408,971,637,846,144,818,715,314,258,507
659,424,297,869,510,517,503,710,571,637,325
667,78,723,192,802,808,327,522,376,173,151
940,15,499,186,560,985,949,56,687,687,212
169,363,664,903,978,132,918,364,719,137,212
596,426,703,513,511,98,680,843,785,515,881
208,907,421,928,63,767,51,191,116,432,403
964,586,388,363,676,718,632,42,881,270,61
160,312,429,362,605,261,876,317,642,827,47
612,403,83,124,537,383,136,223,260,92,968
765,320,137,27,247,483,29,917,608,518,873
675,512,473,200,649,572,519,70,931,453,236
574,516,417,200,909,386,565,909,569,771,297
615,648,590,213,364,321,937,852,173,26,667
730,637,989,974,982,889,16,392,361,23,886
992,989,130,266,408,127,787,246,655,906,440
645,937,389,451,920,838,236,351,235,952,152
850,645,853,558,797,216,332,538,420,984,432
517,396,60,382,956,369,989,899,693,523,388
413,447,185,531,355,139,190,607,380,563,481
6,811,911,331,84,357,553,544,92,762,692
996,303,414,877,422,995,61,349,547,626,993
292,945,829,243,432,629,983,217,401,726,235
283,209,538,171,174,551,63,466,485,413,243
957,853,414,363,466,559,912,533,526,569,335
437,511,664,604,293,219,558,728,624,75,442
548,210,62,904,595,476,220,886,128,479,230
779,663,361,669,792,402,106,316,760,873,813
447,201,456,918,163,379,959,235,444,61,96
710,560,145,425,40,88,266,659,69,181,488
848,243,104,916,542,571,717,686,36,475,195
329,139,528,821,808,455,860,564,257,123,49
349,749,554,746,397,401,495,697,978,660,896
152,898,188,139,844,639,506,779,111,109,44
220,598,175,554,898,395,485,530,479,855,206
301,459,436,923,639,234,187,776,243,111,961
333,315,35,568,972,4,393,698,704,63,134
768,721,469,920,415,456,546,619,423,326,198
517,530,82,418,808,127,374,913,729,819,851
353,22,590,530,244,407,978,882,417,659,788
281,931,984,202,612,794,740,198,329,138,587
636,647,259,705,691,584,13,290,623,592,864
245,843,644,658,681,893,714,187,789,149,644
705,617,514,986,154,851,996,619,554,639,413
418,789,552,962,216,630,1,557,161,634,749
508,987,685,747,883,68,24,336,217,666,170
301,399,672,981,320,740,544,212,766,726,322
85,924,352,485,71,773,104,925,101,741,296
343,791,594,564,268,423,988,944,654,803,426
378,559,676,57,85,41,453,273,389,809,434
89,854,756,529,798,911,480,921,765,448,320
71,931,45,187,782,207,621,805,789,661,172
75,512,182,906,920,399,589,37,167,697,383
890,727,355,188,376,184,29,370,721,965,229
692,129,35,532,542,107,158,395,749,516,56
296,346,733,91,287,432,778,400,197,618,790
895,493,201,616,876,746,888,394,92,854,168
5,38,24,417,52,675,393,312,724,824,439
974,881,965,897,285,515,427,998,90,910,599
894,42,620,712,705,837,569,43,592,740,469
546,800,421,920,106,98,669,95,336,650,340
186,364,960,894,343,622,848,868,142,654,238
221,240,113,424,422,444,4,926,714,400,39
177,946,214,704,499,609,956,903,580,637,694
551,607,552,919,462,761,953,319,253,149,960
89,771,249,543,86,548,849,914,842,548,925
673,46,49,26,200,637,823,668,652,782,848
247,545,430,250,431,529,717,86,335,869,668
448,45,519,185,563,542,402,16,730,825,294
462,738,281,368,775,632,657,934,914,749,759
120,55,806,885,708,912,350,537,776,279,64
538,806,251,361,836,249,740,45,395,843,609
562,186,753,570,143,9,371,416,42,246,245
910,380,128,157,230,261,538,76,238,519,929
762,555,440,957,750,41,516,817,769,47,700
138,69,831,831,922,161,420,186,114,490,296
480,860,600,635,943,410,290,394,103,156,295
583,572,752,990,831,414,362,746,290,483,920
324,85,737,217,837,562,660,461,340,63,474
678,863,91,194,380,929,258,403,381,193,30
99,928,853,775,52,336,722,884,36,879,465
494,704,348,334,62,868,947,906,98,812,346
29,9,203,353,222,547,202,596,205,638,54
362,70,500,342,318,239,467,503,695,593,261
369,606,163,232,743,502,861,676,290,506,455
315,119,38,146,166,995,100,597,328,945,246
463,271,259,503,507,331,765,915,948,531,958
947,244,875,244,983,479,260,106,193,277,449
454,493,562,194,145,151,216,545,116,107,392
689,912,143,790,958,883,983,546,114,522,920
730,638,376,856,127,888,909,131,879,167,147
295,815,91,32,303,313,336,85,125,864,325
129,995,306,635,555,222,969,389,732,369,214
414,67,981,410,550,669,636,493,281,457,566
527,556,294,266,378,670,14,789,863,758,668
750,919,220,242,223,395,892,744,287,106,360
708,876,671,794,833,891,977,75,820,123,23
270,108,642,525,888,953,712,180,938,261,427
841,948,190,980,709,764,269,892,980,375,31
164,657,554,829,886,55,623,737,598,51,922
652,67,889,861,378,542,530,304,490,404,341
572,179,773,848,957,335,795,561,731,252,827
772,944,6,726,196,239,250,163,713,762,806
240,125,456,439,914,726,737,398,402,426,370
313,358,463,613,822,79,763,176,354,39,803
820,46,166,851,608,741,977,417,24,589,955
277,776,442,417,475,942,2,667,955,329,708
758,348,8,554,748,77,321,220,460,218,599
519,931,382,202,545,767,453,526,724,664,460
725,255,367,918,313,556,701,228,150,688,137
362,562,70,167,650,453,791,266,269,991,357
616,169,978,756,410,333,571,893,532,150,548
679,614,910,855,589,346,961,229,946,580,425
380,707,658,773,745,653,189,683,256,596,932
123,362,529,214,762,635,684,804,366,361,875
817,870,129,908,353,348,622,798,964,998,587
885,612,9,696,128,381,902,268,398,91,425
228,116,118,554,5,697,214,726,662,690,542
140,11,222,934,880,10,563,84,547,743,126
143,891,173,942,890,913,274,265,583,447,128
514,124,224,685,651,720,236,142,38,367,337
419,324,231,875,608,804,41,42,73,77,999
633,485,499,404,39,242,781,974,480,890,543
331,275,903,580,828,623,833,336,533,370,636
547,579,650,59,566,530,325,97,956,376,994
945,801,42,898,200,356,447,460,930,960,172
166,432,223,561,416,429,525,111,762,553,216
180,79,203,900,53,433,565,514,179,121,805
359,476,548,280,622,581,328,767,604,521,322
904,164,253,410,597,438,176,809,3,154,473
682,724,174,453,773,65,860,439,229,410,199
325,194,707,617,969,510,216,282,110,509,195
49,912,583,820,665,217,140,98,991,628,632
897,317,462,828,788,929,205,147,946,330,869
495,885,873,15,22,546,989,738,743,120,587
111,976,480,561,566,503,132,589,72,937,394
80,25,921,879,59,119,382,789,868,298,523
709,306,15,873,328,635,435,464,990,973,489
879,999,808,51,926,647,741,761,749,790,318
866,45,341,353,717,773,531,696,890,102,10
225,427,995,373,383,665,313,140,910,176,597
617,751,427,350,941,31,378,771,797,757,759
619,517,817,913,485,296,86,931,512,872,673
748,343,539,53,96,663,917,271,20,599,456
163,537,34,973,753,84,788,449,516,509,8
979,554,391,287,862,466,985,685,862,324,244
893,222,399,652,680,396,664,166,492,540,412
35,549,497,619,49,784,618,767,34,18,388
519,434,392,572,189,974,933,340,498,554,100
708,325,671,282,926,103,370,91,223,767,199
640,513,728,346,675,267,730,129,999,290,122
710,609,969,329,742,660,366,92,176,627,146
103,124,991,719,864,616,454,697,998,414,211
476,966,420,190,491,228,923,778,788,622,288
584,651,773,555,831,363,164,468,313,666,477
664,857,69,493,88,667,116,756,362,515,665
696,308,725,787,462,382,440,339,966,146,555
221,465,741,487,129,601,796,987,786,581,90
319,154,901,95,507,383,154,311,586,436,696
713,590,26,873,714,128,909,993,605,135,862
380,707,415,199,351,87,338,430,480,908,845
62,349,113,329,864,301,296,947,716,911,189
372,724,405,131,826,843,376,450,753,148,400
506,648,981,591,963,933,383,209,496,636,698
642,90,283,826,23,227,395,183,222,857,906
974,985,335,232,444,73,709,930,250,336,621
527,611,188,281,244,18,466,170,160,110,574
125,184,292,598,240,142,87,151,937,767,398
47,789,808,325,721,535,135,711,813,137,253
241,135,166,602,754,610,803,118,669,566,819
197,89,70,979,371,985,646,315,200,780,114
738,474,153,759,719,649,267,795,189,470,177
719,94,607,944,99,609,379,762,906,593,818
765,138,133,74,557,782,933,556,805,419,799
956,389,326,140,675,2,694,148,692,487,435
332,441,678,900,66,154,730,799,437,679,163
690,139,679,476,787,128,311,740,389,560,933
44,502,484,275,683,706,571,190,107,326,405
525,672,973,878,555,148,974,925,144,662,940
735,484,627,147,171,817,800,473,407,239,226
303,699,174,866,611,674,610,371,162,627,710
809,815,841,88,71,578,422,37,678,160,679
99,450,194,48,959,344,383,923,326,505,434
101,867,839,751,370,820,531,269,332,128,94
257,591,96,839,317,902,318,775,268,277,654
759,206,345,631,386,58,602,358,952,305,803
791,304,950,828,660,344,986,828,397,663,170
636,162,558,25,427,69,723,495,125,848,624
615,648,745,387,967,60,837,501,435,307,904
472,907,796,696,71,434,543,790,605,471,174
326,767,154,759,844,129,91,857,4,908,589
633,426,36,723,200,641,626,297,333,541,15
47,457,635,933,121,21,675,239,939,25,215
139,713,683,828,277,342,879,133,863,304,765
425,335,89,942,988,643,161,766,207,972,205
822,423,855,421,74,968,876,114,743,578,940
68,89,743,879,869,384,951,5,291,827,172
787,15,145,624,87,111,680,592,32,888,560
719,295,355,35,638,160,71,48,135,195,0
148,445,888,925,125,749,246,888,713,107,899
597,250,268,597,825,294,694,734,507,798,427
809,963,241,517,792,657,534,794,526,241,419
717,490,979,338,786,72,865,436,492,470,811
527,14,628,928,308,703,430,131,628,222,716
534,854,195,143,188,265,315,366,720,148,897
457,527,85,732,585,719,969,341,123,541,612
228,601,647,293,622,123,645,310,672,854,911
173,986,380,204,74,384,289,34,323,583,727
912,3,641,767,785,896,523,999,918,58,499
860,50,429,38,276,586,673,754,47,776,75
353,946,923,590,470,299,570,775,236,970,222
728,592,243,328,538,451,882,164,523,447,727
706,693,817,212,153,629,858,456,941,783,587
830,387,928,974,629,821,402,513,453,706,461
58,613,109,12,590,302,889,96,289,467,133
320,508,353,618,865,284,763,121,405,674,485
78,452,932,698,622,780,755,129,411,934,415
869,823,925,486,75,626,986,604,321,651,893
262,448,4,138,459,439,698,423,286,669,531
731,906,730,84,734,494,778,912,985,485,88
15,422,439,4,975,300,490,166,858,703,545
986,92,824,942,727,279,467,673,369,507,829
427,986,182,561,66,999,302,102,342,648,804
699,168,739,755,746,546,791,466,312,881,145
846,252,161,63,70,481,44,939,273,292,82
220,649,150,109,319,270,559,218,185,289,981
811,894,782,682,878,376,164,791,677,716,208
673,642,607,28,683,386,382,936,108,261,952
221,460,350,392,182,863,596,353,343,834,243
930,684,897,640,484,465,224,292,408,85,67
114,114,606,494,980,713,144,256,416,197,871
870,548,428,664,616,414,798,127,924,39,643
496,887,96,699,720,74,479,138,340,190,584
363,479,371,699,758,492,273,776,3,176,910
108,898,143,882,866,816,597,680,48,848,147
885,238,915,340,362,794,744,96,760,965,489
846,969,798,510,789,157,566,195,926,520,495
982,783,478,845,313,614,721,344,933,990,958
917,459,565,60,133,952,677,841,311,76,511
486,558,174,30,708,506,390,228,723,537,95
794,541,64,192,811,991,527,500,426,13,883
372,478,798,826,631,802,305,383,232,890,572
629,497,306,747,412,23,392,222,355,975,533
643,44,957,770,32,282,7,153,554,736,298
792,949,494,201,855,668,405,170,954,953,57
417,298,409,536,678,235,422,550,939,585,86
589,227,162,57,799,4,411,76,10,928,48
892,861,543,869,676,978,74,511,581,325,488
940,460,330,214,216,765,827,753,892,399,936
111,343,639,763,357,662,158,625,224,85,70
166,356,928,106,390,834,692,172,320,551,154
392,963,131,665,311,472,142,461,95,746,812
216,78,234,870,219,328,803,817,574,660,305
561,445,787,10,500,316,818,6,996,635,998
248,212,771,819,456,101,299,318,923,91,572
659,301,198,585,167,983,187,276,238,660,828
206,398,504,230,587,127,384,593,342,511,17
602,659,424,100,695,571,168,10,233,423,395
932,322,752,500,213,225,792,654,378,933,447
588,799,195,723,818,527,333,859,886,808,735
444,938,643,526,740,119,629,555,790,43,767
669,145,121,110,570,133,768,144,913,474,537
837,822,305,927,835,50,548,559,205,60,162
67,765,502,382,982,835,915,997,686,350,261
545,33,209,217,613,240,915,698,565,761,953
853,680,395,494,868,53,859,61,369,123,575
99,132,97,784,81,988,476,297,312,504,880
831,484,365,805,470,244,783,975,199,70,537
602,781,685,50,717,838,901,451,132,163,840
46,362,975,773,415,612,771,288,850,821,405
403,707,214,6,442,692,891,751,572,293,661
394,83,540,956,701,798,512,428,33,179,483
613,623,512,391,583,25,127,847,451,572,994
344,294,954,11,875,941,170,882,581,583,707
600,705,887,99,507,948,766,13,762,906,406
954,90,794,27,609,684,705,144,105,41,685
300,75,713,836,965,405,311,504,478,254,315
987,622,674,539,287,699,684,894,638,655,139
688,278,439,389,817,575,793,305,261,157,339
47,739,461,300,398,671,79,711,545,380,303
676,903,597,911,177,932,287,554,304,830,311
397,480,603,838,990,770,888,31,817,748,882
812,48,930,135,436,834,877,484,5,840,828
157,581,349,430,345,66,970,158,767,655,197
962,766,954,875,497,303,985,658,263,12,669
805,803,749,238,595,401,447,151,258,456,876
483,638,199,215,423,744,299,756,693,955,739
73,319,963,139,952,460,314,970,635,608,146
659,518,236,335,643,32,688,944,729,596,547
741,300,378,927,661,469,686,525,216,323,882
755,369,669,445,877,261,734,99,165,175,89
170,650,948,81,193,198,7,466,34,213,843
279,165,720,487,255,321,243,749,286,64,558
618,62,752,653,628,855,691,620,557,28,957
477,294,95,812,886,271,404,18,734,983,728
827,38,120,188,317,979,814,468,411,763,543
36,505,707,4,739,756,128,279,468,893,240
87,491,15,88,529,105,27,255,935,900,728
337,681,981,84,38,923,40,597,442,772,931
895,561,53,935,550,85,490,97,232,244,330
532,526,729,123,872,743,903,370,998,393,148
695,600,228,489,330,614,167,384,23,273,66
680,832,856,642,816,83,839,642,611,302,608
632,777,935,859,757,39,662,443,352,773,401
846,812,775,546,481,122,70,523,379,903,749
635,788,91,704,871,631,827,571,106,398,747
412,41,936,469,664,191,267,446,369,739,362
529,174,23,665,478,332,315,77,791,116,586
719,701,613,219,449,427,515,807,754,725,295
181,568,779,598,268,827,785,958,179,127,113
308,853,724,293,53,661,644,528,395,562,742
268,446,143,563,536,608,837,440,939,698,382
843,376,310,210,324,203,888,234,581,343,518
550,875,80,905,29,441,214,193,318,573,598
66,54,664,232,499,205,173,623,970,519,923
721,465,426,797,379,704,37,272,124,641,94
710,488,741,859,914,59,394,369,180,67,948
333,445,161,139,369,266,129,745,966,114,946
856,84,648,409,200,992,47,299,280,550,51
79,706,804,723,401,273,900,428,750,335,934
412,956,283,809,787,690,498,480,894,297,728
897,612,118,432,97,393,3,763,677,980,497
178,521,974,779,897,259,500,32,593,468,67
458,983,332,72,544,237,170,619,403,847,327
579,304,654,687,77,327,792,718,490,109,316
440,881,797,371,825,773,671,787,711,469,420
683,806,345,788,939,193,312,769,201,418,958
774,5,60,739,435,794,227,213,573,7,869
218,700,58,860,720,772,255,725,338,328,428
506,130,75,392,205,59,161,586,798,467,680
90,486,941,563,41,786,659,407,510,539,539
846,702,901,632,5,548,759,161,835,928,52
537,67,362,912,519,464,227,362,96,911,846
262,643,390,912,186,993,37,578,241,235,412
543,686,270,688,731,986,841,838,824,415,878
911,726,16,376,476,723,670,963,694,1,855
547,504,3,458,592,368,285,391,794,865,890
706,237,521,137,295,588,365,140,886,454,620
780,930,935,625,47,109,840,498,494,245,538
760,168,445,587,567,817,890,33,721,953,788
187,912,252,905,720,607,353,827,683,524,331
881,111,919,352,872,767,868,987,287,511,736
509,667,737,545,146,191,649,437,577,328,220
169,909,490,101,516,999,916,452,707,817,850
916,590,342,397,570,561,146,827,703,788,731
412,163,165,496,775,972,418,509,732,665,703
742,856,996,433,330,730,311,598,986,295,983
745,880,212,833,72,376,680,386,478,823,257
810,665,503,537,868,601,199,520,111,33,906
56,871,309,249,826,42,674,945,933,279,662
844,641,660,155,484,559,510,95,701,359,516
958,603,880,586,546,338,430,934,762,721,739
912,977,248,674,762,378,536,823,940,575,646
510,60,738,531,776,329,950,981,599,591,929
129,246,454,195,455,95,29,216,149,755,306
458,137,79,225,11,492,248,368,634,612,694
14,170,156,399,629,926,135,113,283,251,518
735,159,471,171,428,859,309,68,216,888,524
160,131,641,880,21,487,730,485,747,232,524
817,273,667,999,802,173,456,995,140,568,216
917,241,967,823,890,203,856,338,351,690,805
917,265,22,196,70,874,924,523,355,226,798
286,201,875,798,385,714,2,550,316,584,82
771,826,152,874,712,235,380,593,170,438,649
783,57,743,848,780,443,823,615,769,346,370
147,484,320,369,286,815,31,94,445,199,369
567,694,620,5,626,686,53,840,905,517,456
379,563,613,935,449,460,859,277,817,563,343
234,177,878,23,581,649,209,337,46,32,995
695,576,841,887,665,997,931,597,0,983,304
653,270,997,451,556,605,675,455,949,178,948
54,573,361,654,542,937,899,382,767,761,488
81,665,400,181,244,653,221,431,343,773,316
249,946,315,626,937,275,181,882,596,651,538
555,512,491,297,452,576,591,722,119,330,313
521,417,975,167,712,164,610,848,132,52,172
37,346,936,122,794,463,453,343,300,342,476
432,362,977,115,256,987,728,895,86,307,534
369,13,275,329,184,724,863,361,431,52,30
640,844,971,810,605,878,893,258,14,321,929
275,288,287,194,976,611,41,782,868,637,869
609,337,973,851,86,718,523,626,634,796,967
238,173,908,14,235,945,652,366,31,632,952
527,186,77,903,414,958,468,336,310,772,902
720,533,357,55,68,167,894,40,681,879,955
483,403,311,196,154,415,807,346,669,326,764
906,97,360,976,681,356,216,768,635,923,532
830,378,408,993,790,237,973,935,436,794,232
377,868,894,873,296,155,650,819,413,388,453
309,455,20,554,566,646,46,984,600,624,686
211,763,813,904,901,843,691,557,672,965,512
916,65,585,500,309,11,973,294,776,787,660
375,978,43,408,987,322,605,211,803,82,892
109,515,757,626,363,286,869,169,477,846,637
332,46,441,948,772,148,533,949,638,118,730
67,391,462,618,990,581,614,796,662,355,977
122,461,406,359,24,545,510,0,189,98,361
184,548,935,927,428,265,607,207,53,393,56
507,523,729,466,372,167,215,199,940,90,888
213,463,430,488,480,161,196,604,634,604,384
895,592,626,439,734,37,309,306,133,343,357
517,650,173,943,561,345,138,423,245,260,597
347,825,681,947,449,978,299,258,496,65,282
637,126,97,563,774,932,337,871,939,2,285
69,44,817,532,769,971,708,177,692,18,982
707,731,254,343,858,551,86,792,401,957,253
680,38,670,983,590,687,611,541,748,78,315
604,673,754,240,567,969,973,754,762,890,732
752,215,515,600,495,813,57,3,692,456,111
833,764,947,619,503,241,216,395,710,715,153
801,185,661,449,279,173,375,315,727,597,494
561,295,863,138,840,547,947,59,353,200,829
379,475,835,613,566,781,271,903,854,912,100
909,308,991,114,609,794,239,82,663,103,331
374,423,996,322,720,233,422,613,724,990,552
492,567,490,759,460,843,604,610,905,318,196
708,884,126,316,510,347,899,496,0,653,208
162,395,76,595,822,422,618,979,834,399,517
919,466,471,229,889,86,469,149,2,691,796
262,598,493,45,517,154,442,431,306,119,443
812,314,359,575,788,273,240,382,525,393,688
505,820,698,782,131,303,277,405,73,718,674
953,527,305,944,350,680,221,742,80,647,663
326,774,468,807,33,316,589,418,637,6,702
480,797,982,380,648,24,856,827,327,272,133
905,14,944,173,334,253,696,68,464,615,180
330,444,265,420,244,87,519,70,636,67,335
670,332,986,758,997,324,466,745,355,186,861
794,132,188,971,966,617,915,981,72,859,496
987,403,788,144,256,127,433,270,862,394,59
502,32,575,614,701,277,943,489,559,242,273
788,640,749,349,499,129,822,249,804,631,275
872,347,729,686,26,243,502,532,259,656,507
208,823,823,41,382,793,717,876,987,255,800
620,321,563,965,267,490,734,935,301,665,660
630,591,870,727,149,567,695,819,817,537,133
772,620,3,178,159,261,927,821,896,755,314
832,380,582,111,253,610,588,738,78,793,190
16,197,132,130,575,475,342,699,265,324,679
474,576,491,829,152,94,944,378,444,309,189
923,591,943,937,952,913,400,215,923,985,19
574,505,601,766,186,933,239,192,401,843,665
472,242,18,191,46,1,717,192,548,396,752
697,60,568,298,977,758,225,568,125,674,488
157,971,288,333,499,401,202,9,545,96,796
735,952,360,794,161,492,608,840,194,346,42
546,739,665,554,963,451,687,738,116,781,116
274,371,26,202,793,986,494,90,647,279,590
218,215,468,341,912,695,717,154,818,25,277
645,848,638,143,896,976,300,418,226,773,612
983,879,773,441,639,207,956,127,171,166,953
282,156,505,273,589,42,561,972,916,795,118
100,216,191,661,833,85,18,682,835,914,71
872,653,347,823,305,584,185,595,6,259,403
275,304,522,955,117,164,229,591,661,52,251
914,203,927,968,452,115,766,555,268,13,869
951,40,825,900,563,22,895,48,726,493,334
358,187,542,486,705,673,809,949,311,831,966
202,500,791,963,423,513,644,124,486,726,257
275,407,929,213,571,810,633,662,905,295,798
860,836,858,367,199,210,673,198,928,383,973
401,420,351,843,68,296,594,171,189,823,59
487,840,106,460,628,768,227,70,44,152,708
776,213,68,815,734,456,563,114,701,853,540
503,945,642,498,934,357,403,498,788,255,687
822,825,196,419,165,60,263,854,326,321,321
826,200,467,329,600,487,767,772,726,539,883
666,464,578,618,33,569,592,497,615,419,656
923,890,749,143,63,360,665,647,15,501,712
707,681,609,545,374,27,229,541,114,720,719
725,599,51,569,109,389,498,422,738,628,928
254,875,450,634,215,781,395,481,449,584,158
166,54,230,797,146,382,725,891,437,312,837
223,686,339,711,308,395,825,95,759,920,998
639,662,817,83,620,226,222,258,103,866,842
112,976,586,252,290,244,844,9,70,350,822
141,702,464,215,651,470,666,617,78,788,951
381,691,666,835,699,837,795,3,152,518,971
835,345,545,223,905,74,568,925,502,598,399
899,940,836,852,928,451,596,935,768,626,308
355,698,413,397,295,707,693,25,40,810,809
507,931,463,19,842,565,277,223,642,239,216
385,544,901,229,226,306,0,294,391,674,311
544,197,704,244,724,686,699,452,765,524,802
295,262,213,230,42,171,367,719,952,808,688
514,840,953,483,611,908,228,436,148,796,147
318,631,142,889,334,273,50,846,449,355,807
654,24,692,445,678,448,855,734,257,870,425
397,229,726,675,365,696,279,302,815,643,42
197,727,340,552,154,915,862,647,561,699,837
455,840,688,456,870,760,380,262,222,280,342
280,340,519,939,205,409,337,232,516,968,350
814,664,126,857,47,87,699,906,55,907,170
918,55,544,640,835,509,351,879,999,224,454
409,306,726,31,962,223,666,398,238,919,877
443,693,106,829,134,836,225,926,954,912,887
528,710,899,908,752,336,701,79,37,88,456
280,192,456,969,763,141,354,290,924,390,929
865,199,263,177,432,341,800,279,918,118,481
195,960,839,601,926,594,110,15,171,982,173
881,326,558,67,121,207,928,82,390,536,444
260,360,120,366,17,325,414,402,10,935,154
591,243,141,282,974,154,64,634,12,39,796
726,197,552,573,935,279,36,814,74,105,736
505,965,779,648,539,977,761,263,788,555,296
341,998,517,331,761,246,396,167,113,960,625
104,122,770,260,226,150,518,79,913,766,264
332,513,426,685,729,67,670,795,792,382,857
514,570,835,10,763,931,782,490,556,560,49
405,857,107,881,241,490,516,983,210,410,748
392,930,170,509,194,994,401,52,680,592,714
400,335,148,589,487,703,336,989,190,432,191
731,437,976,589,65,754,185,694,450,86,472
784,535,211,912,23,249,573,328,36,203,836
962,547,333,102,187,442,946,435,637,93,791
965,379,140,306,640,809,985,695,883,539,620
309,357,380,660,728,548,976,353,963,37,745
532,523,263,575,594,518,715,376,491,505,915
374,611,604,672,644,94,117,448,684,280,486
139,302,490,447,805,414,751,531,107,67,821
916,776,351,602,490,324,462,27,538,255,978
501,919,445,638,210,461,704,832,829,626,550
296,959,398,373,522,903,163,249,82,889,165
292,760,57,171,837,909,728,473,593,163,234
711,899,416,24,434,708,183,915,297,965,785
887,719,614,67,933,782,842,76,311,119,58
533,966,585,712,373,297,353,992,547,812,442
594,874,308,540,506,760,690,407,686,999,895
667,661,923,521,833,905,989,664,178,531,529
191,825,764,743,227,853,734,680,259,340,696
182,230,465,685,236,636,124,180,351,986,313
370,421,39,231,107,256,121,515,237,669,604
83,844,595,72,53,613,952,611,533,716,821
327,121,943,613,568,978,251,735,314,953,244
127,104,503,177,153,731,621,608,754,181,868
983,421,464,688,191,915,59,62,947,540,164
238,242,843,97,146,342,593,49,107,667,729
74,721,772,131,887,468,119,474,139,635,101
447,478,999,909,94,745,425,865,38,634,376
241,239,860,22,155,287,7,878,197,279,241
677,632,837,19,27,93,312,974,45,864,34
457,536,894,841,739,888,80,293,390,368,149
628,651,296,802,848,859,663,880,991,757,668
503,852,510,841,453,847,685,248,280,478,383
30,341,843,587,114,776,506,628,807,224,350
669,681,124,868,417,816,369,881,233,421,243
591,307,247,689,233,717,894,364,167,754,932
178,41,893,318,456,499,471,270,984,332,33
515,39,837,388,341,144,755,975,704,200,665
635,776,584,878,664,867,407,294,365,509,315
260,498,629,524,229,441,254,115,987,34,887
438,3,313,308,657,470,835,979,810,277,166
118,287,642,350,28,952,911,858,944,272,595
724,578,966,686,418,523,19,266,938,751,6
649,403,267,701,434,402,954,317,522,650,263
347,790,611,835,747,226,599,356,892,833,465
68,341,155,973,428,220,345,847,883,336,219
392,75,761,588,133,309,136,688,360,401,197
85,223,115,136,967,485,709,988,702,630,677
447,610,486,921,900,665,570,47,274,628,338
867,975,485,340,634,590,12,59,984,792,775
709,269,806,38,703,526,311,75,907,399,712
257,475,714,16,72,553,5,28,903,164,968
462,362,195,84,330,69,562,928,363,629,53
141,490,674,751,996,345,650,934,578,885,384
379,618,207,734,527,355,383,83,705,74,423
724,414,537,936,290,380,188,698,170,276,304
21,929,677,907,882,341,841,52,159,459,933
132,128,629,560,964,934,231,15,867,711,343
576,377,666,392,492,399,853,693,858,294,975
660,444,218,840,157,504,905,370,567,381,135
617,94,700,903,433,332,720,336,682,552,522
587,570,755,333,753,498,601,919,962,653,673
871,587,697,942,142,649,154,919,616,198,234
75,166,726,811,839,348,457,62,438,470,353
817,731,473,284,995,296,653,76,975,234,804
196,728,964,343,986,819,793,745,910,25,939
16,858,610,368,625,174,348,636,185,538,124
154,252,956,378,470,249,94,66,379,35,21
249,526,447,705,961,685,513,525,223,309,182
150,87,463,981,765,963,395,996,581,783,621
884,429,324,196,490,886,79,642,952,59,393
561,447,990,831,436,35,701,98,465,467,635
452,175,249,633,289,64,727,85,99,503,565
516,339,635,628,840,892,779,942,191,895,918
689,698,342,36,733,330,957,432,963,863,494
36,110,851,422,9,763,772,425,568,506,61
431,529,682,263,208,197,969,964,950,418,283
447,184,262,970,488,742,801,952,747,958,540
463,54,825,772,322,657,745,437,554,620,937
227,46,620,689,66,558,651,605,441,894,371
179,738,452,223,717,797,126,976,666,245,253
52,182,842,58,950,304,345,310,849,947,647
816,234,948,86,612,969,689,626,11,65,798
926,491,259,293,451,537,836,143,98,389,297
308,817,883,943,562,756,417,142,553,435,955
28,175,686,113,94,800,334,915,732,5,703
643,314,975,231,677,913,150,979,112,3,594
484,881,260,536,356,221,491,277,903,936,255
959,252,244,785,82,616,525,293,401,772,592
619,685,964,895,38,946,232,694,223,367,217
616,81,113,652,27,493,505,918,25,433,560
436,802,465,313,167,384,752,803,891,642,101
426,436,682,823,647,306,754,758,17,744,969
596,973,140,328,893,813,348,667,470,983,364
441,201,815,385,91,280,580,420,87,400,546
281,751,584,218,249,362,69,272,212,868,853
481,760,193,137,114,450,202,450,254,491,16
812,553,293,64,547,119,275,755,625,72,107
321,68,413,973,804,977,585,81,135,400,211
615,748,844,330,49,770,844,470,332,363,96
472,8,872,454,46,683,110,610,281,776,17
466,856,16,448,57,609,87,592,430,546,103
448,600,244,366,577,670,808,413,253,854,544
168,865,524,599,808,959,354,497,809,651,836
126,32,795,547,134,470,693,860,268,338,784
483,520,661,230,424,703,302,196,189,278,200
450,112,917,678,58,674,94,417,216,831,126
605,616,709,718,512,885,796,606,351,831,594
368,767,43,973,120,789,267,736,122,597,92
427,404,528,772,608,924,119,567,946,924,770
